timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171884412,6,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,535,6,16,0,0,2,2021-03-31 08:24:44.410
1617171884468,5,Statistics,200,,Thread Group - Statistics 2-6,text,true,,220,322,6,17,4,0,1,2021-03-31 08:24:44.467
1617171884524,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,332,6,18,13,0,1,2021-03-31 08:24:44.523
1617171885605,6,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,532,7,19,0,0,0,2021-03-31 08:24:39.650
1617171885612,7,Ticks,201,,Thread Group - Ticks 1-7,,true,,121,535,7,19,7,0,1,2021-03-31 08:24:45.609
1617171885669,5,Statistics,200,,Thread Group - Statistics 2-7,text,true,,220,322,7,20,4,0,1,2021-03-31 08:24:45.668
1617171885674,6,Statistics,200,,Thread Group - Statistics 2-2,text,true,,220,322,7,20,6,0,0,2021-03-31 08:24:39.719
1617171885705,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,264,329,6,20,6,0,0,2021-03-31 08:24:39.729
1617171885717,9,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,332,7,21,9,0,2,2021-03-31 08:24:45.713
1617171886790,4,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,536,8,22,0,0,1,2021-03-31 08:24:46.788
1617171886866,4,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,8,23,3,0,1,2021-03-31 08:24:46.864
1617171886916,14,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,333,8,24,5,0,2,2021-03-31 08:24:46.914
1617171887992,4,Ticks,204,,Thread Group - Ticks 1-9,,true,,102,536,9,25,0,0,1,2021-03-31 08:24:47.990
1617171888066,4,Statistics,200,,Thread Group - Statistics 2-9,text,true,,220,323,9,26,4,0,1,2021-03-31 08:24:48.065
